what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340920387363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340920404703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340920404983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340920406038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340920408840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340920421191
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340920423836
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340920478896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340920481466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920491946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920492015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340920511292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920581172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920581312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340920587911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340920623084
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340920627762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920689172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920689313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920693056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920693183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340920696431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340920711993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340920714930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340920716602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340920717993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340920720797
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340920742394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340920743047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340920748486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340920749309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340920751469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340920760392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340920760740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920775919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920949420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920954921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920959258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340920965164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340920967121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920969098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920969638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340920990282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340928240634
