what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1341347567714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1341347567714
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341347572424
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1341347574638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347586865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347587019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347594714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347596580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347597129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347612887
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341347612917
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341347614017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341347648777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347656997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347658294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347689204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347690278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341347717806
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1341347748048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341347748210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341347754613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347755856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347757453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347759473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347934475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341347970246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341348130948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341348136418
started,bundle,org.eclipse.wb.runtime.lib,1.3.0.r37x201202052311,"org.eclipse.wb.runtime.lib",1341348136589
started,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1341348136807
started,bundle,org.eclipse.wb.core.databinding,1.3.0.r37x201202052311,"org.eclipse.wb.core.databinding",1341348138372
started,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r37x201202021417,"org.eclipse.wb.swing.jsr296",1341348139213
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout.lib",1341348140665
