what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343319331238
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319340782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343319349704
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319351050
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319354773
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319434433
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319448809
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343319462192
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319462968
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319472049
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319485297
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319492033
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319495955
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319500432
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319512493
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343319516942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343319530221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343319530390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343319531635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343319532284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343319536261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343319537149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343319541116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343319541287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343319543389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343319543514
